id	subject	day	starttime	length	teacher	group	room	period	experiod	inweek	exweek	exclass	realweeks	equipment
2997266	Rastvakt	Mån	1130	20	MS,DS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998337	Lunch	Mån	1130	20	AG	6c	Table 4					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997115	Lunch	Mån	1135	20	ABE	9c	Table 5					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997339	Class Meet	Mån	1135	30	JH,NK	8c	202					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998719	Egen rast	Mån	1135	30	ARE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996834	Egen rast	Mån	1140	30	NE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997547	BI	Mån	1140	60	ARS	5a	209			12-13, 16-23		0	12-13, 16-23	
2997548	TK	Mån	1140	60	ARS	5a	209			3-7, 9-10		0	3-7, 9-10	
2997551	FY	Mån	1140	60	ARS	5a	209			42-43, 45-51		0	42-43, 45-51	
2997552	KE	Mån	1140	60	ARS	5a	209			34-40		0	34-40	
2998094	Lunch	Mån	1140	20		8d	Table 3					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998478	Lunch	Mån	1140	20	TA	8b	Table 1					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2997034	Egen rast	Mån	1145	20	ZC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997178	Lunch	Mån	1145	20	CK	9d	Table 6					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997901	MU	Mån	1145	80	KRS	5b:a	Music room	HT				0	34-40, 42-43, 45-51	
2997911	Egen rast	Mån	1145	30	EF							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997919	BL	Mån	1145	80	MJA	5b:a	Bildsal	VT				0	3-7, 9-10, 12-13, 16-24	
2998167	BL	Mån	1145	80	MJA	5b:b	Bildsal	HT				0	34-40, 42-43, 45-51	
2998614	MU	Mån	1145	80	KRS	5b:b	Music room	VT				0	3-7, 9-10, 12-13, 16-24	
2997051	Egen rast	Mån	1150	30	TL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997096	Egen rast	Mån	1150	30	JAW							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997414	Egen rast	Mån	1150	30	KBE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998113	HKK	Mån	1150	120	MG,AW	6b:a	Hemkunskap	HT				0	34-40, 42-43, 45-46, 48-51	
2998114	HKK	Mån	1150	120	MG,AW	6b:b	Hemkunskap	VT				0	3-7, 9-10, 12-13, 16-24	
2998375	Lunch	Mån	1150	20	LL	7c	Table 2					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998752	Academic Coordinator	Mån	1150	90	ASN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094890	Egen rast	Mån	1150	30	YO							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997286	Lunch	Mån	1155	20	PCG,FO	8a	Table 5					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998592	Egen rast	Mån	1155	30	ABE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996802	Egen rast	Mån	1200	30	ML							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996891	Egen rast	Mån	1200	30	ZJ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997148	Egen rast	Mån	1200	30	KM							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997202	Egen rast	Mån	1200	30	MC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997349	Egen rast	Mån	1200	30	HL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997356	Egen rast	Mån	1200	30	HR							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997797	BI	Mån	1200	60	LM	7b	204			5-7, 9-10, 12-13		0	5-7, 9-10, 12-13	
2997798	TK	Mån	1200	60	LM	7b	204			16-23		0	16-23	
2997810	KE	Mån	1200	60	LM	7b	204			43, 45-46, 48-51, 3-4		0	43, 45-46, 48-51, 3-4	
2997923	Egen rast	Mån	1200	30	AN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998045	Egen rast	Mån	1200	30	SL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998222	Egen rast	Mån	1200	30	SN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998225	EN	Mån	1200	65	CA	4a	304					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998271	FY	Mån	1200	60	LM	7b	204			34-40, 42		0	34-40, 42	
2998327	Egen rast	Mån	1200	30	CÖ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998399	Lunch	Mån	1200	20	ME,JW	7a	Table 1					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998468	Egen rast	Mån	1200	30	AHa							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998666	Egen rast	Mån	1200	30	AG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998736	Egen rast	Mån	1200	30	AS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094838	Lunch	Mån	1200	20	TP	9a	Table 3			36		0	36	
2996821	Egen rast	Mån	1205	30	NK							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997863	RE	Mån	1205	60	ZC	4b	305			13, 16-23		0	13, 16-23	
2997864	HI	Mån	1205	60	ZC	4b	305			3-7, 9-10, 12		0	3-7, 9-10, 12	
2997865	GE	Mån	1205	60	ZC	4b	305			43, 45-51		0	43, 45-51	
2997866	SH	Mån	1205	60	ZC	4b	305			34-40, 42		0	34-40, 42	
2998099	Lunch	Mån	1205	20	GC	7d	Table 6					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998518	Lunch	Mån	1205	20	AHe	8c	Table 4					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
3094883	Affärsgymnasiet	Mån	1205	45	CK	9d	102			36		0	36	
2997301	Egen rast	Mån	1210	30	FS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997423	Egen rast	Mån	1210	25	LL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997704	RE	Mån	1210	60	JE	9c	103			16-23		0	16-23	
2997705	HI	Mån	1210	60	JE	9c	103			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2997706	GE	Mån	1210	60	JE	9c	103			45-46, 48-51		0	45-46, 48-51	
2997707	SH	Mån	1210	60	JE	9c	103			34-35, 37-40, 42-43		0	34-35, 37-40, 42-43	
2997956	No-Lab	Mån	1210	60	ARE	6b:a	No-lab 2	VT				0	3-7, 9-10, 12-13, 16-24	
2998296	No-Lab	Mån	1210	60	ARE	6b:b	No-lab 2	HT				0	34-40, 42-43, 45-46, 48-51	
2998603	Lunch	Mån	1210	20	TP,MÅ	9a	Table 3					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2996851	Egen rast	Mån	1215	30	KS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997549	SVA	Mån	1215	60	LiP	SVA6:1	109					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998323	SP2	Mån	1215	45	NE	SP6:1	104					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998345	SV	Mån	1215	60	HO	6C:SV	105					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998471	SV	Mån	1215	60	OE,DM	6D:SV	205					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2996877	Egen rast	Mån	1220	30	ME,JW							0	34-35, 37-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997295	Egen rast	Mån	1220	30	FO							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997510	KE	Mån	1220	60	DS	9d	301			45-46, 48-51, 3-4		0	45-46, 48-51, 3-4	
2997511	BI	Mån	1220	60	DS	9d	301			5-7, 9-10, 12-13		0	5-7, 9-10, 12-13	
2997512	TK	Mån	1220	60	DS	9d	301			16-23		0	16-23	
2998032	FY	Mån	1220	60	DS	9d	301			34-35, 37-40, 42-43		0	34-35, 37-40, 42-43	
2996991	Support	Mån	1225	25	GC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997118	Rastvakt	Mån	1225	20	ABE							0	34-35, 37-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997134	Egen rast	Mån	1225	30	PCG							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997632	SH	Mån	1225	60	JH	8d	202			12-13, 16-23		0	12-13, 16-23	
2997633	GE	Mån	1225	60	JH	8d	202			3-7, 9-10		0	3-7, 9-10	
2997634	RE	Mån	1225	60	JH	8d	202			42-43, 45, 48-50		0	42-43, 45, 48-50	
2997635	HI	Mån	1225	60	JH	8d	202			34-41	41	0	34-40	
3094830	Arbetsmarknadskunskap	Mån	1225	60	JE	9b	201			36		0	36	
2997060	Egen rast	Mån	1230	30	TA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997451	Egen rast	Mån	1230	30	AHe							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998466	Lunch FLEX	Mån	1230	30	SN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998696	SLTM	Mån	1230	70	NA	8a:b	Träslöjd	HT				0	34-40, 42-43, 45, 48-51	
2998697	SLTX	Mån	1230	70	AHa	8a:a	Textilslöjd	HT				0	34-40, 42-43, 45, 48-51	
2998698	SLTM	Mån	1230	70	NA	8a:a	Träslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
2998699	SLTX	Mån	1230	70	AHa	8a:b	Textilslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
3094856	Idrottsgymnasiet	Mån	1230	60	ME	9a	108			36		0	36	
3094873	Teknik Collage	Mån	1230	60	ABE	9c	103			36		0	36	
2997571	BI	Mån	1235	60	NK	8b	302			13, 16-24		0	13, 16-24	
2997573	KE	Mån	1235	60	NK	8b	302			3-7, 9-10, 12		0	3-7, 9-10, 12	
2997574	TK	Mån	1235	60	NK	8b	302			43, 45, 48-51		0	43, 45, 48-51	
2997575	FY	Mån	1235	60	NK	8b	302			34-40, 42		0	34-40, 42	
2997735	GE	Mån	1235	60	ZJ	7c	101			16-23		0	16-23	
2997737	SH	Mån	1235	60	ZJ	7c	101			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2997738	HI	Mån	1235	60	ZJ	7c	101			42-43, 45-46, 48-51		0	42-43, 45-46, 48-51	
2997739	RE	Mån	1235	60	ZJ	7c	101			34-40		0	34-40	
3105317	Stugan	Mån	1235	60	LS,JS	Stugan 12,Stugan 5				37-51	41, 44, 47	1	37-40, 42-43, 45-46, 48-51	
3123916	Stugan	Mån	1235	60	LL	Stugan 4					47	1	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2996911	Student Cafeteria	Mån	1240	140	MÅ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997374	Egen rast	Mån	1240	30	JA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998499	EN	Mån	1240	60	KBE	8c	107					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998005	MA	Mån	1245	60	JAW	7d	203					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998566	Class Meet	Mån	1245	30	TP,AS	9a	108					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998501	IDH	Mån	1250	60	ARS	7a	Idrottshall					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997086	HoD/HoY	Mån	1255	90	SL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998200	MA	Mån	1255	60	EF	5a	209					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997324	Egen rast	Mån	1300	30	HJ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998417	SP2	Mån	1300	60	PCG	SP9:2	102					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
3094849	Rast JS	Mån	1300	25	GC,FS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094884	Ung företagare	Mån	1300	60	CK	9d	102			36		0	36	
2997105	SV	Mån	1305	60	TA	7b	204					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997446	Egen rast	Mån	1305	30	MJA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997398	Egen rast	Mån	1310	30	LM							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998504	Support	Mån	1310	60	AHe							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3096370	Mentor meeting	Mån	1310	20	NE,CÖ							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997668	RE	Mån	1315	60	JE	9a	201			16-23		0	16-23	
2997669	HI	Mån	1315	60	JE	9a	201			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2997671	GE	Mån	1315	60	JE	9a	201			45-46, 48-51		0	45-46, 48-51	
2997672	SH	Mån	1315	60	JE	9a	201			34-35, 37-40, 42-43		0	34-35, 37-40, 42-43	
2998181	EN	Mån	1315	60	CA	5b	210					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998591	MA	Mån	1315	60	ABE	9c	103					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997824	GE	Mån	1320	60	LS	6c	105			12-13, 16-23		0	12-13, 16-23	
2997980	SV	Mån	1320	65	ZC	4b	305					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998090	RE	Mån	1320	60	ME,LS	6c	105			42-43, 45-46, 48-51		0	42-43, 45-46, 48-51	
2998208	SV	Mån	1320	60	HO	6a	104					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998299	MA	Mån	1320	60	AG	6d	205					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998315	HI	Mån	1320	60	LS	6c	105			34-40		0	34-40	
2998486	SVA	Mån	1320	65	LiP	SVA4:1	Group Room Junior School					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998487	SV	Mån	1320	65	ASN	4a	304					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998570	Class Meet	Mån	1320	30	CK,DS	9d	301					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998617	SH	Mån	1320	60	LS	6c	105			3-7, 9-10		0	3-7, 9-10	
2998714	Rastvakt	Mån	1320	20	ARE,KS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996957	Junior Club	Mån	1330	180	TL							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996980	Junior Club	Mån	1330	180	GC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998203	Junior Club	Mån	1330	115	FS							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3094857	Arbetsmarknadskunskap	Mån	1335	60	TP	9a	108			36		0	36	
3094868	Teknik Collage	Mån	1335	60	JE	9b	201			36		0	36	
3094874	Affärsgymnasiet	Mån	1335	45	ABE	9c	103			36		0	36	
3107387	Rastvakt	Mån	1335	20	MC							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3119740	Stugan	Mån	1335	45	JS	Stugan 13					47	1	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997650	SH	Mån	1340	60	JH	8b	202			12-13, 16-23		0	12-13, 16-23	
2997651	GE	Mån	1340	60	JH	8b	202			3-7, 9-10		0	3-7, 9-10	
2997652	RE	Mån	1340	60	JH	8b	202			42-43, 45, 48-50		0	42-43, 45, 48-50	
2997653	HI	Mån	1340	60	JH	8b	202			34-41	41	0	34-40	
2997834	BI	Mån	1340	60	LM	7c	108			5-7, 9-10, 12-13		0	5-7, 9-10, 12-13	
2997835	KE	Mån	1340	60	LM	7c	108			43, 45-46, 48-51, 3-4		0	43, 45-46, 48-51, 3-4	
2997837	FY	Mån	1340	60	LM	7c	108			34-40, 42		0	34-40, 42	
2998317	MA	Mån	1340	60	FO	8d	302					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998619	TK	Mån	1340	60	LM	7c	108			16-23		0	16-23	
3129795	Stugan	Mån	1340	60	JS	Stugan 4				43, 45-46, 48-51		1	43, 45-46, 48-51	
2997426	Egen rast	Mån	1345	30	NA							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998228	EN	Mån	1345	60	KBE	8a	107					0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2997753	GE	Mån	1350	60	ZJ	7d	101			16-23		0	16-23	
2997754	SH	Mån	1350	60	ZJ	7d	101			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2997755	HI	Mån	1350	60	ZJ	7d	101			42-43, 45-46, 48-51		0	42-43, 45-46, 48-51	
2997756	RE	Mån	1350	60	ZJ	7d	101			34-40		0	34-40	
2997988	IDH	Mån	1350	60	JA,ME	8c	Idrottshall				46-47	0	34-40, 42-43, 45, 48-51, 3-7, 9-10, 12-13, 16-24	
2998280	HKK	Mån	1355	120	CK	9d:a	Hemkunskap	HT				0	34-35, 37-40, 42-43, 45-46, 48-51	
2998281	HKK	Mån	1355	120	CK	9d:b	Hemkunskap	VT				0	3-7, 9-10, 12-13, 16-24	
2998282	No-Lab	Mån	1355	60	DS	9d:b	No-lab 2	HT				0	34-35, 37-40, 42-43, 45-46, 48-51	
2998283	No-Lab	Mån	1355	60	DS	9d:a	No-lab 2	VT				0	3-7, 9-10, 12-13, 16-24	
2998573	Class Meet	Mån	1355	30	NE,CÖ	6b	203					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997253	Rastvakt	Mån	1400	20	OE,DM							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
3112773	Stugan	Mån	1400	30	JS	Stugan 6				40-51	41, 44, 47	1	40, 42-43, 45-46, 48-51	
2996790	HoD/HoY	Mån	1405	90	ARE							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998057	Mentor time	Mån	1405	30	ARS,JW	7a	204					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2997039	MU	Mån	1410	90	KRS	7b:b	Music room	VT				0	3-7, 9-10, 12-13, 16-24	
2997050	BL	Mån	1410	90	MJA	7b:a	Bildsal	VT				0	3-7, 9-10, 12-13, 16-24	
2997061	MU	Mån	1410	90	KRS	7b:a	Music room	HT				0	34-40, 42-43, 45-46, 48-51	
2997072	BL	Mån	1410	90	MJA	7b:b	Bildsal	HT				0	34-40, 42-43, 45-46, 48-51	
2998028	Class Meet	Mån	1415	30	NA,ABE	9c	103					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2996833	GE	Mån	1420	60	JE	9b	201			45-46, 48-51		0	45-46, 48-51	
2996838	HI	Mån	1420	60	JE	9b	201			3-7, 9-10, 12-13		0	3-7, 9-10, 12-13	
2997509	RE	Mån	1420	60	JE	9b	201			16-23		0	16-23	
2998351	SP2	Mån	1420	60	PCG	SP9:1	102					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998482	SH	Mån	1420	60	JE	9b	201			34-35, 37-40, 42-43		0	34-35, 37-40, 42-43	
2996994	Class Meet	Mån	1425	30	OE,DM,KS	6d	205					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998295	MA	Mån	1430	60	AG	6b	203					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998753	Academic Coordinator	Mån	1430	90	ASN							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998374	MA	Mån	1440	60	JAW	7a	204					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2997293	Rastvakt	Mån	1445	20	FO							0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2998115	No-Lab	Mån	1450	60	NK	8b:a	No-lab 1	HT				0	34-40, 42-43, 45, 48-51	
2998127	SLTM	Mån	1450	70	NA	8d:b	Träslöjd	HT				0	34-40, 42-43, 45, 48-51	
2998128	SLTX	Mån	1450	70	AHa	8d:a	Textilslöjd	HT				0	34-40, 42-43, 45, 48-51	
2998129	SLTM	Mån	1450	70	NA	8d:a	Träslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
2998131	SLTX	Mån	1450	70	AHa	8d:b	Textilslöjd	VT				0	3-7, 9-10, 12-13, 16-24	
2998429	No-Lab	Mån	1450	60	NK	8b:b	No-lab 1	VT				0	3-7, 9-10, 12-13, 16-24	
2998568	EN	Mån	1450	60	TP	9c	103					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998363	No-Lab	Mån	1455	60	LM	7d:b	No-lab 2	VT				0	3-7, 9-10, 12-13, 16-24	
2998364	No-Lab	Mån	1455	60	LM	7d:a	No-lab 2	HT				0	34-40, 42-43, 45-46, 48-51	
2997670	IDH	Mån	1500	60	ARS	7c	Idrottshall					0	34-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998409	Mentor time	Mån	1520	30	TA,JE	9b	201					0	34-35, 37-40, 42-43, 45-46, 48-51, 3-7, 9-10, 12-13, 16-24	
2998621	Modersmål	Mån	1545	60			104					0	34-40, 42-43, 45-51, 3-7, 9-10, 12-13, 16-24	
2996901	Breakfast/School Yard/JS	Tis	0700	90	MÅ							0	34-43, 45-51, 3-7, 9-13, 15-24	
2996916	Arbetstid	Tis	0700	480	MÅ							0	34-43, 45-51, 3-7, 9-13, 15-24	
2996932	Arbetstid	Tis	0700	480	MG							0	34-42, 45-51, 3-7, 9-13, 15-24	
2996937	Breakfast/School Yard/JS	Tis	0700	90	MG							0	34-43, 45-51, 3-7, 9-13, 15-24	
2998688	Arbetstid	Tis	0720	520	ANN							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997065	Arbetstid	Tis	0730	510	JS							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997181	Arbetstid	Tis	0730	510	ML							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997005	Arbetstid	Tis	0745	495	FS							0	34-43, 45-51, 3-7, 9-13, 15-24	
2997159	Arbetstid	Tis	0750	405	ARE							0	34-42, 45-51, 3-7, 9-13, 15-24	
2996829	Arbetstid	Tis	0800	480	NE							0	34-42, 45-51, 3-7, 9-13, 15-24	
2996841	Arbetstid	Tis	0800	480	PCG							0	34-42, 45-51, 3-7, 9-13, 15-24	
2996846	Arbetstid	Tis	0800	470	KS							0	34-42, 45-51, 3-7, 9-13, 15-24	
2996856	Arbetstid	Tis	0800	420	HO							0	34-42, 45-51, 3-7, 9-13, 15-24	
2996871	Arbetstid	Tis	0800	470	JW							0	34-43, 45-51, 3-7, 9-13, 15-24	
2996894	Arbetstid	Tis	0800	480	ZC							0	34-42, 45-51, 3-7, 9-13, 15-24	
2996976	Arbetstid	Tis	0800	510	GC							0	34-43, 45-51, 3-7, 9-13, 15-24	
2996989	Support	Tis	0800	60	GC							0	34-43, 45-51, 3-7, 9-13, 15-24	
2997014	Arbetstid	Tis	0800	480	SAN							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997027	Arbetstid	Tis	0800	480	AHe							0	34-43, 45-51, 3-7, 9-13, 15-24	
2997040	Arbetstid	Tis	0800	315	TP							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997053	Arbetstid	Tis	0800	450	TA							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997076	Arbetstid	Tis	0800	480	SN							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997088	Arbetstid	Tis	0800	480	SL							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997099	Arbetstid	Tis	0800	480	JAW							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997109	Arbetstid	Tis	0800	350	ABE							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997120	Arbetstid	Tis	0800	480	LN							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997125	Arbetstid	Tis	0800	480	LK							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997173	Arbetstid	Tis	0800	440	CK							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997187	Arbetstid	Tis	0800	480	MS							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997197	Arbetstid	Tis	0800	480	MC							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997208	Front door - Break Duty	Tis	0800	15	MiB							0	34-43, 45-51, 3-7, 9-13, 15-24	
2997211	Arbetstid	Tis	0800	480	MiB							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997225	Arbetstid	Tis	0800	480	KB							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997235	Arbetstid	Tis	0800	495	CÖ							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997255	Arbetstid	Tis	0800	480	DS							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997268	Arbetstid	Tis	0800	420	EF							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997279	Arbetstid	Tis	0800	480	EP							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997285	Arbetstid	Tis	0800	480	FO							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997309	Support	Tis	0800	60	FS							0	34-43, 45-51, 3-7, 9-13, 15-24	
2997314	Arbetstid	Tis	0800	480	HJ							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997329	Arbetstid	Tis	0800	480	HL							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997334	Arbetstid	Tis	0800	480	LS							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997341	Arbetstid	Tis	0800	480	KM							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997353	Arbetstid	Tis	0800	480	HR							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997399	Arbetstid	Tis	0800	495	LM							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997415	Arbetstid	Tis	0800	420	KBE							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997440	Arbetstid	Tis	0800	480	MJA							0	34-42, 45-51, 3-7, 9-13, 15-24	
2997465	Arbetstid	Tis	0800	480	LL							0	34-42, 45-51, 3-7, 9-13, 15-24	
2998063	Arbetstid	Tis	0800	345	KRS							0	34-42, 45-51, 3-7, 9-13, 15-24	
